crawl,id,num_companies
iOS,35247,5
iOS,35519,5
iOS,35746,3
iOS,36082,2
iOS,36458,20
iOS,36459,11
iOS,36501,19
iOS,36578,3
iOS,36845,4
iOS,37050,3
iOS,37919,2
iOS,38116,4
iOS,38119,8
iOS,38159,3
iOS,38212,6
iOS,38237,8
iOS,38248,12
iOS,38253,4
iOS,39208,2
iOS,39612,5
iOS,39707,3
iOS,40080,1
iOS,40214,4
iOS,40518,4
iOS,40722,9
iOS,40806,2
iOS,40854,9
iOS,40920,3
iOS,41091,1
iOS,41231,2
iOS,41238,3
iOS,42302,8
iOS,42619,8
iOS,42632,4
iOS,42991,5
iOS,43351,3
iOS,44436,5
iOS,44819,5
iOS,45354,4
iOS,45705,2
iOS,46084,4
iOS,46709,8
iOS,46762,3
iOS,46851,4
iOS,47046,3
iOS,47066,3
iOS,47111,5
iOS,47210,2
iOS,47581,2
iOS,48683,2
iOS,49935,15
iOS,50010,5
iOS,50221,15
iOS,50987,2
iOS,51271,12
iOS,51468,11
iOS,51590,10
iOS,51612,12
iOS,51625,5
iOS,52323,4
iOS,52716,7
iOS,52721,2
iOS,53151,2
iOS,53185,1
iOS,53660,2
iOS,53901,2
iOS,54010,3
iOS,54028,2
iOS,54474,2
iOS,54917,2
iOS,55468,1
iOS,55713,5
iOS,55778,5
iOS,56199,3
iOS,56348,3
iOS,56455,7
iOS,56825,6
iOS,57198,2
iOS,57210,2
iOS,57220,1
iOS,57437,4
iOS,58211,2
iOS,58555,8
iOS,58577,3
iOS,58781,2
iOS,59946,1
iOS,60351,2
iOS,60592,3
iOS,60782,1
iOS,60839,1
iOS,61247,4
iOS,61254,3
iOS,61255,4
iOS,61602,2
iOS,61679,6
iOS,61942,3
iOS,62513,4
iOS,62802,4
iOS,63305,1
iOS,63601,5
iOS,64121,2
iOS,64406,3
iOS,65566,3
iOS,66411,2
iOS,67184,3
iOS,67679,2
iOS,68461,4
iOS,68672,5
iOS,68791,2
iOS,68888,2
iOS,69013,1
iOS,69138,4
iOS,69460,8
iOS,69634,2
iOS,69720,2
iOS,69829,5
iOS,70677,3
iOS,71842,4
iOS,71872,2
iOS,71903,2
iOS,71933,10
iOS,72174,4
iOS,72206,6
iOS,72400,4
iOS,72626,8
iOS,72665,14
iOS,72705,3
iOS,72783,2
iOS,72981,8
iOS,73723,2
iOS,74216,7
iOS,74312,2
iOS,74353,2
iOS,74545,4
iOS,75257,2
iOS,75762,4
iOS,76152,2
iOS,76350,2
iOS,76518,2
iOS,76525,4
iOS,77012,2
iOS,77130,17
iOS,77559,4
iOS,77669,2
iOS,78089,10
iOS,78120,5
iOS,78187,3
iOS,78646,9
iOS,78981,14
iOS,78988,11
iOS,79306,11
iOS,79963,3
iOS,80168,3
iOS,80171,5
iOS,81023,3
iOS,81139,4
iOS,81343,3
iOS,82276,3
iOS,82326,2
iOS,82340,3
iOS,82386,1
iOS,84290,2
iOS,85167,3
iOS,85420,3
iOS,85497,2
iOS,85686,4
iOS,87183,2
iOS,87230,4
iOS,87399,3
iOS,87854,5
iOS,88435,3
iOS,88542,2
iOS,88622,4
iOS,88982,3
iOS,89018,2
iOS,89563,11
iOS,89668,20
iOS,89768,1
iOS,90768,4
iOS,91457,1
iOS,91941,3
iOS,92746,2
iOS,93142,2
iOS,93471,1
iOS,93491,6
iOS,93596,3
iOS,94424,4
iOS,94574,3
iOS,94711,3
iOS,95533,1
iOS,96072,6
iOS,96260,2
iOS,96408,3
iOS,96711,4
iOS,97777,9
iOS,98039,2
iOS,98369,9
iOS,99423,3
iOS,99933,4
iOS,100515,4
iOS,100589,4
iOS,100689,3
iOS,100751,5
iOS,100833,3
iOS,101602,1
iOS,104128,2
iOS,104442,2
iOS,104471,3
iOS,104822,3
iOS,105004,4
iOS,105891,2
iOS,106877,1
iOS,107381,3
iOS,107554,3
iOS,107724,1
iOS,108068,1
iOS,108242,1
iOS,108445,2
iOS,109267,4
iOS,109527,3
iOS,109998,4
iOS,110003,8
iOS,110682,5
iOS,110856,2
iOS,110995,7
iOS,111055,2
iOS,111222,2
iOS,111589,4
iOS,113619,7
iOS,113849,2
iOS,114030,9
iOS,114204,1
iOS,114632,2
iOS,114994,1
iOS,116132,2
iOS,116184,4
iOS,116310,2
iOS,116544,5
iOS,116566,5
iOS,116639,3
iOS,117256,3
iOS,117513,11
iOS,117526,5
iOS,117952,2
iOS,118716,1
iOS,119226,4
iOS,119399,3
iOS,119421,3
iOS,119459,3
iOS,119901,3
iOS,120092,14
iOS,120766,2
iOS,121082,3
iOS,121247,9
iOS,121269,3
iOS,121533,6
iOS,122159,2
iOS,122164,3
iOS,122360,1
iOS,122437,2
iOS,123035,2
iOS,123890,1
iOS,124586,1
iOS,124943,1
iOS,126197,4
iOS,126216,4
iOS,126426,2
iOS,127085,2
iOS,127776,3
iOS,127911,2
iOS,128060,4
iOS,128376,1
iOS,128548,1
iOS,128915,2
iOS,128927,2
iOS,129396,4
iOS,130114,8
iOS,130143,4
iOS,130505,2
iOS,131713,1
iOS,131714,3
iOS,132181,3
iOS,132394,4
iOS,132469,4
iOS,132914,5
iOS,133686,5
iOS,133701,5
iOS,134798,9
iOS,135029,2
iOS,135233,5
iOS,135513,5
iOS,135801,3
iOS,135838,4
iOS,135927,2
iOS,136003,4
iOS,136674,1
iOS,136905,2
iOS,137735,3
iOS,138021,11
iOS,138366,2
iOS,138599,19
iOS,138740,2
iOS,138896,2
iOS,139063,2
iOS,139403,2
iOS,140129,3
iOS,141316,2
iOS,141452,5
iOS,141904,5
iOS,142522,3
iOS,142612,1
iOS,142943,3
iOS,143403,3
iOS,144136,3
iOS,144335,1
iOS,144583,8
iOS,144751,2
iOS,144829,1
iOS,145006,2
iOS,145022,1
iOS,146050,3
iOS,147030,13
iOS,147528,3
iOS,147539,6
iOS,147713,1
iOS,147967,2
iOS,148756,14
iOS,149011,3
iOS,149370,5
iOS,149754,1
iOS,150181,2
iOS,150579,3
iOS,151327,10
iOS,152476,3
iOS,153319,3
iOS,153344,4
iOS,155325,4
iOS,155560,2
iOS,156618,3
iOS,157347,3
iOS,157976,7
iOS,157977,2
iOS,158015,1
iOS,158052,2
iOS,158362,3
iOS,158389,2
iOS,159241,3
iOS,160595,5
iOS,160939,5
iOS,161517,2
iOS,161860,3
iOS,162074,2
iOS,162517,2
iOS,163125,5
iOS,164580,2
iOS,164891,4
iOS,166055,3
iOS,166078,2
iOS,166459,3
iOS,167071,1
iOS,167073,2
iOS,167218,2
iOS,168122,2
iOS,168925,3
iOS,168966,2
iOS,169137,1
iOS,169171,7
iOS,170244,14
iOS,170862,3
iOS,170877,4
iOS,172821,2
iOS,173345,3
iOS,175112,2
iOS,175208,2
iOS,175565,1
iOS,175611,4
iOS,175934,2
iOS,176578,4
iOS,178353,2
iOS,178526,1
iOS,178642,1
iOS,178705,8
iOS,179313,2
iOS,179739,2
iOS,180422,5
iOS,180550,1
iOS,181092,4
iOS,181785,2
iOS,182546,3
iOS,183069,2
iOS,183315,2
iOS,184443,5
iOS,184954,3
iOS,185384,3
iOS,185947,2
iOS,186311,3
iOS,187670,4
iOS,187763,3
iOS,188135,3
iOS,188370,5
iOS,191159,2
iOS,191491,3
iOS,191861,2
iOS,191992,4
iOS,193870,3
iOS,194260,2
iOS,194611,5
iOS,195037,2
iOS,195205,2
iOS,196114,2
iOS,197512,5
iOS,197517,3
iOS,198725,3
iOS,198829,1
iOS,201007,3
iOS,201444,2
iOS,202847,4
iOS,202916,2
iOS,202993,5
iOS,203070,1
iOS,203667,1
iOS,204970,3
iOS,205446,3
iOS,205460,2
iOS,206219,3
iOS,207677,1
iOS,207713,5
iOS,207731,4
iOS,208751,3
iOS,209040,3
iOS,209350,2
iOS,209673,3
iOS,209873,4
iOS,210279,3
iOS,210419,3
iOS,210886,2
iOS,211041,2
iOS,211204,3
iOS,211861,1
iOS,212561,21
iOS,213012,2
iOS,213111,2
iOS,213117,2
iOS,213216,3
iOS,213757,20
iOS,214566,5
iOS,215313,3
iOS,215334,2
iOS,215412,2
iOS,215570,2
iOS,216733,4
iOS,217598,3
iOS,218301,2
iOS,218569,6
iOS,218586,6
iOS,218601,3
iOS,219438,2
iOS,219760,1
iOS,220025,3
iOS,221630,1
iOS,222056,2
iOS,222672,2
iOS,225470,3
iOS,225690,1
iOS,225960,2
iOS,226684,2
iOS,229337,2
iOS,231085,5
iOS,232916,1
iOS,235023,3
iOS,237157,1
iOS,237395,5
iOS,238780,2
iOS,239063,3
iOS,239531,2
iOS,239590,2
iOS,239816,2
iOS,241143,1
iOS,241689,2
iOS,242001,6
iOS,242443,3
iOS,242836,5
iOS,243022,1
iOS,243336,2
iOS,244140,6
iOS,244176,8
iOS,244312,3
iOS,245121,6
iOS,245588,1
iOS,246756,3
iOS,246837,3
iOS,247103,2
iOS,248145,1
iOS,248815,4
iOS,249180,1
iOS,250868,3
iOS,252164,3
iOS,253370,2
iOS,253567,4
iOS,253919,5
iOS,255967,4
iOS,256300,2
iOS,256956,2
iOS,257167,4
iOS,257204,3
iOS,257242,3
iOS,258536,2
iOS,258857,5
iOS,259045,3
iOS,259307,2
iOS,259538,2
iOS,260788,4
iOS,260887,2
iOS,261510,11
iOS,262528,7
iOS,263795,4
iOS,264226,10
iOS,264641,3
iOS,264735,8
iOS,266001,3
iOS,266788,1
iOS,267020,2
iOS,267368,14
iOS,268222,19
iOS,269767,4
iOS,270103,2
iOS,271459,2
iOS,272839,5
iOS,273596,2
iOS,275358,4
iOS,275486,6
iOS,276064,5
iOS,276252,2
iOS,276292,2
iOS,276404,2
iOS,276430,1
iOS,277259,2
iOS,277967,1
iOS,278299,2
iOS,278757,4
iOS,278758,7
iOS,280235,6
iOS,280373,2
iOS,281959,5
iOS,284192,3
iOS,285064,5
iOS,285242,3
iOS,287154,3
iOS,287492,1
iOS,289194,4
iOS,290221,3
iOS,290281,2
iOS,290740,2
iOS,291879,3
iOS,293737,3
iOS,293915,3
iOS,294431,1
iOS,294455,2
iOS,295349,18
iOS,295366,11
iOS,295726,3
iOS,296165,2
iOS,296531,2
iOS,297209,2
iOS,298521,10
iOS,299434,3
iOS,299521,3
iOS,299564,5
iOS,299991,1
iOS,300367,2
iOS,300639,1
iOS,300979,3
iOS,301766,2
iOS,301954,4
iOS,302709,2
iOS,303239,3
iOS,305219,3
iOS,305680,7
iOS,307030,4
iOS,308843,1
iOS,309251,4
iOS,310483,2
iOS,310652,3
iOS,311459,2
iOS,311685,2
iOS,312361,1
iOS,313089,2
iOS,313599,3
iOS,313721,3
iOS,314657,1
iOS,315003,2
iOS,315211,3
iOS,315358,4
iOS,315363,4
iOS,316461,3
iOS,316625,2
iOS,317357,2
iOS,318167,8
iOS,318265,2
iOS,318793,2
iOS,319171,1
iOS,319293,2
iOS,319335,2
iOS,322765,6
iOS,323399,2
iOS,323625,2
iOS,323685,12
iOS,324035,1
iOS,324308,3
iOS,324656,2
iOS,324903,2
iOS,325377,3
iOS,325590,2
iOS,326305,10
iOS,326818,3
iOS,327139,1
iOS,327837,2
iOS,328207,2
iOS,329423,1
iOS,329497,3
iOS,330530,2
iOS,330650,4
iOS,330778,1
iOS,331664,3
iOS,332111,2
iOS,332208,5
iOS,332325,2
iOS,333942,3
iOS,334395,2
iOS,335073,5
iOS,335327,4
iOS,337868,2
iOS,338633,3
iOS,338696,1
iOS,341791,3
iOS,342896,2
iOS,343079,5
iOS,345289,5
iOS,345523,11
iOS,345543,3
iOS,346691,2
iOS,346712,2
iOS,347427,4
iOS,347962,2
iOS,348118,2
iOS,348408,2
iOS,348414,2
iOS,348662,1
iOS,348896,2
iOS,349201,3
iOS,350893,3
iOS,350916,2
iOS,351171,1
iOS,351266,2
iOS,351313,5
iOS,351727,2
iOS,352282,2
iOS,352301,3
iOS,354377,4
iOS,354525,2
iOS,354624,5
iOS,355887,6
iOS,356088,3
iOS,357665,3
iOS,357748,2
iOS,357807,13
iOS,358029,3
iOS,358940,1
iOS,360202,3
iOS,361108,2
iOS,361678,3
iOS,362002,1
iOS,362608,21
iOS,364331,3
iOS,364404,2
iOS,364669,4
iOS,365006,1
iOS,365385,1
iOS,366774,2
iOS,366900,1
iOS,368196,4
iOS,368794,1
iOS,368857,6
iOS,369718,2
iOS,369931,4
iOS,370366,2
iOS,371418,2
iOS,371783,1
iOS,372316,3
iOS,372542,3
iOS,372739,2
iOS,373936,2
iOS,376153,1
iOS,377751,2
iOS,379330,2
iOS,381190,1
iOS,381383,5
iOS,381507,2
iOS,382639,2
iOS,382729,2
iOS,383315,2
iOS,383640,3
iOS,384122,2
iOS,385803,3
iOS,385959,2
iOS,386471,4
iOS,389037,1
iOS,390329,2
iOS,390635,3
iOS,391046,3
iOS,392012,5
iOS,392044,1
iOS,392490,2
iOS,392542,1
iOS,392826,5
iOS,394485,3
iOS,394656,5
iOS,394670,5
iOS,395057,3
iOS,395334,5
iOS,395592,3
iOS,395602,5
iOS,397899,5
iOS,398970,5
iOS,399082,2
iOS,399455,5
iOS,399763,1
iOS,399842,2
iOS,400117,2
iOS,403188,9
iOS,403281,4
iOS,403453,4
iOS,405719,3
iOS,406055,6
iOS,406257,3
iOS,406492,3
iOS,407920,7
iOS,408101,5
iOS,408180,2
iOS,409018,16
iOS,409057,2
iOS,410268,2
iOS,410463,4
iOS,410530,2
iOS,411747,3
iOS,411861,10
iOS,412229,3
iOS,413357,8
iOS,413668,2
iOS,413674,2
iOS,413736,2
iOS,414750,2
iOS,415093,2
iOS,415566,5
iOS,417024,1
iOS,417275,3
iOS,419156,3
iOS,419981,3
iOS,421067,3
iOS,421573,1
iOS,421580,3
iOS,426933,3
iOS,427179,3
iOS,427231,4
iOS,427243,3
iOS,427941,4
iOS,428780,2
iOS,429235,3
iOS,431617,4
iOS,431713,8
iOS,432274,6
iOS,433893,1
iOS,435383,2
iOS,436329,2
iOS,436628,2
iOS,436753,3
iOS,438713,6
iOS,439925,4
iOS,442053,3
iOS,442320,1
iOS,442337,3
iOS,443734,5
iOS,443936,3
iOS,443954,3
iOS,444320,3
iOS,447132,5
iOS,447409,2
iOS,447813,2
iOS,450351,4
iOS,450707,3
iOS,450892,4
iOS,451943,5
iOS,452231,1
iOS,452963,2
iOS,453324,1
iOS,455503,11
iOS,456279,1
iOS,458682,1
iOS,458886,1
iOS,459015,3
iOS,459136,2
iOS,460144,1
iOS,460208,3
iOS,461408,2
iOS,461435,3
iOS,462190,2
iOS,465153,3
iOS,465579,5
iOS,465739,2
iOS,466469,1
iOS,466501,1
iOS,468138,4
iOS,468468,3
iOS,469095,5
iOS,469202,3
iOS,469354,4
iOS,469780,2
iOS,470396,6
iOS,470407,3
iOS,470409,2
iOS,470554,2
iOS,470601,3
iOS,471154,1
iOS,471446,4
iOS,471969,3
iOS,472251,2
iOS,472778,1
iOS,473162,1
iOS,473795,2
iOS,474062,5
iOS,475327,2
iOS,476532,2
iOS,476763,4
iOS,476789,2
iOS,477821,5
iOS,478126,7
iOS,478872,3
iOS,481205,4
iOS,481981,1
iOS,482046,1
iOS,482177,3
iOS,482496,3
iOS,483481,2
iOS,484597,2
iOS,487550,5
iOS,488583,3
iOS,489142,5
iOS,489151,2
iOS,489339,3
iOS,489514,2
iOS,489533,2
iOS,490907,3
iOS,492413,1
iOS,492924,3
iOS,493958,2
iOS,497613,4
iOS,499649,1
iOS,499759,3
iOS,500543,4
iOS,500841,8
iOS,502489,3
iOS,502846,3
iOS,502873,10
iOS,505822,2
iOS,506322,3
iOS,507114,7
iOS,508314,2
iOS,509223,6
iOS,509629,12
iOS,509954,1
iOS,510712,3
iOS,511561,1
iOS,512997,2
iOS,513070,1
iOS,513469,2
iOS,513620,2
iOS,513737,5
iOS,514088,3
iOS,515115,3
iOS,515228,2
iOS,515380,5
iOS,515566,1
iOS,516126,7
iOS,516413,2
iOS,517030,5
iOS,517431,5
iOS,522286,2
iOS,523287,2
iOS,523633,1
iOS,524124,2
iOS,525744,2
iOS,525935,3
iOS,525994,2
iOS,526838,3
iOS,527555,4
iOS,527933,2
iOS,527944,4
iOS,528006,3
iOS,529049,8
iOS,530414,2
iOS,530637,10
iOS,530692,3
iOS,531219,4
iOS,532030,2
iOS,532411,4
iOS,532491,1
iOS,532581,3
iOS,533079,1
iOS,534278,1
iOS,534761,2
iOS,535861,3
iOS,535892,3
iOS,535922,5
iOS,536002,2
iOS,536178,3
iOS,536186,5
iOS,536232,2
iOS,536645,2
iOS,537543,5
iOS,537608,1
iOS,539417,2
iOS,541917,5
iOS,542782,4
iOS,543102,6
iOS,543552,4
iOS,545028,2
iOS,545540,2
iOS,545724,3
iOS,546616,9
iOS,546786,3
iOS,548242,3
iOS,550700,2
iOS,552306,2
iOS,552480,1
iOS,553381,3
iOS,553568,3
iOS,553580,2
iOS,553635,4
iOS,554126,3
iOS,554293,2
iOS,555124,4
iOS,555215,2
iOS,555732,2
iOS,556189,3
iOS,556199,11
iOS,556325,2
iOS,556458,4
iOS,556509,1
iOS,557033,4
iOS,557409,2
iOS,558294,2
iOS,558299,2
iOS,558499,2
iOS,559033,2
iOS,559548,3
iOS,559660,3
iOS,560232,2
iOS,561566,2
iOS,561571,1
iOS,562270,1
iOS,562380,2
iOS,566284,6
iOS,567098,7
iOS,567167,2
iOS,569549,2
iOS,569651,4
iOS,570045,3
iOS,570440,1
iOS,572977,3
iOS,573406,3
iOS,573569,2
iOS,573765,4
iOS,574228,4
iOS,574933,2
iOS,575632,1
iOS,576555,2
iOS,579548,2
iOS,579724,3
iOS,579732,2
iOS,580477,1
iOS,581691,5
iOS,581698,4
iOS,581923,4
iOS,582456,2
iOS,583217,5
iOS,584804,2
iOS,585334,3
iOS,585842,2
iOS,586955,3
iOS,588242,2
iOS,588304,2
iOS,588319,2
iOS,590070,2
iOS,590282,10
iOS,590907,1
iOS,593722,3
iOS,593757,2
iOS,594745,3
iOS,596097,2
iOS,596398,2
iOS,596492,2
iOS,596785,1
iOS,599731,1
iOS,600475,1
iOS,602135,3
iOS,602995,4
iOS,603369,2
iOS,603591,2
iOS,603658,2
iOS,604280,4
iOS,604358,2
iOS,604685,2
iOS,605298,1
iOS,606689,3
iOS,608464,3
iOS,608787,2
iOS,608789,2
iOS,610002,2
iOS,610094,5
iOS,612276,4
iOS,613575,2
iOS,613588,5
iOS,613691,3
iOS,614863,3
iOS,615047,3
iOS,615245,2
iOS,615376,1
iOS,615650,4
iOS,615913,3
iOS,616730,1
iOS,617340,2
iOS,618427,2
iOS,618661,1
iOS,618722,2
iOS,618878,2
iOS,618925,3
iOS,619953,2
iOS,620050,3
iOS,620118,2
iOS,620926,3
iOS,621372,3
iOS,622392,2
iOS,623527,1
iOS,624354,2
iOS,624799,7
iOS,625469,2
iOS,626607,5
iOS,626754,3
iOS,627171,1
iOS,627243,1
iOS,627301,3
iOS,627696,1
iOS,628163,3
iOS,628358,5
iOS,628559,2
iOS,628875,2
iOS,628983,2
iOS,629589,5
iOS,630223,2
iOS,630817,2
iOS,631795,4
iOS,631932,1
iOS,631978,1
iOS,632366,4
iOS,632635,1
iOS,632953,2
iOS,633781,1
iOS,634016,2
iOS,634738,3
iOS,636206,4
iOS,636446,6
iOS,638554,4
iOS,639207,4
iOS,639598,1
iOS,639880,5
iOS,640869,5
iOS,641568,3
iOS,642051,4
iOS,642137,2
iOS,643025,2
iOS,644331,1
iOS,645037,4
iOS,645044,3
iOS,645121,2
iOS,645371,5
iOS,646153,3
iOS,646221,5
iOS,646534,7
iOS,648421,3
iOS,649672,3
iOS,649695,2
iOS,649946,1
iOS,649978,12
iOS,651014,6
iOS,651269,2
iOS,652461,2
iOS,652506,2
iOS,652805,1
iOS,654166,3
iOS,654601,3
iOS,654646,1
iOS,654694,6
iOS,655475,10
iOS,655675,9
iOS,656199,3
iOS,656269,2
iOS,656631,3
iOS,657917,4
iOS,659093,2
iOS,660814,2
iOS,660828,2
iOS,661373,3
iOS,661507,3
iOS,661784,2
iOS,662190,1
iOS,662742,2
iOS,663720,1
iOS,663773,2
iOS,664697,2
iOS,665279,19
iOS,666648,6
iOS,667570,2
iOS,667599,2
iOS,668407,3
iOS,670529,3
iOS,670839,2
iOS,670920,4
iOS,672217,2
iOS,672329,1
iOS,672673,2
iOS,675372,3
iOS,675689,3
iOS,676584,5
iOS,677975,4
iOS,678167,4
iOS,678321,2
iOS,679152,2
iOS,679585,5
iOS,680089,4
iOS,680449,3
iOS,680616,3
iOS,680634,3
iOS,681936,3
iOS,682593,2
iOS,684286,14
iOS,684423,2
iOS,684968,5
iOS,685239,1
iOS,685403,2
iOS,685453,4
iOS,685646,4
iOS,685801,2
iOS,686220,1
iOS,687272,5
iOS,687608,6
iOS,688303,9
iOS,688420,6
iOS,689556,2
iOS,690710,2
iOS,691345,3
iOS,691399,2
iOS,691420,4
iOS,691840,5
iOS,692759,2
iOS,693591,14
iOS,693593,4
iOS,694305,2
iOS,694477,12
iOS,694823,2
iOS,695249,2
iOS,696356,4
iOS,696720,7
iOS,697233,1
iOS,697428,2
iOS,698016,3
iOS,698172,2
iOS,698180,4
iOS,699253,3
iOS,699433,2
iOS,700520,13
iOS,700600,2
iOS,700973,2
iOS,701416,1
iOS,701991,2
iOS,704093,2
iOS,705903,5
iOS,705935,4
Android,276316,0
Android,430999,0
Android,258500,0
Android,421690,0
Android,697290,0
Android,951792,0
Android,368751,0
Android,474932,0
Android,777350,0
Android,543275,0
Android,151005,0
Android,306125,0
Android,1141946,0
Android,815300,0
Android,544032,0
Android,1229992,0
Android,550635,0
Android,873078,0
Android,1174605,0
Android,1367377,0
Android,881147,0
Android,186343,0
Android,581865,0
Android,634706,0
Android,241154,0
Android,659376,0
Android,148588,0
Android,614040,0
Android,355401,0
Android,1461831,0
Android,124559,0
Android,1293264,0
Android,694934,0
Android,470137,0
Android,33761,0
Android,680536,0
Android,1254851,0
Android,813734,0
Android,79591,0
Android,481307,0
Android,779260,0
Android,929336,0
Android,1367180,0
Android,230118,0
Android,694208,0
Android,962004,0
Android,99783,0
Android,632766,0
Android,1114412,0
Android,528787,0
Android,1128505,0
Android,1312824,0
Android,272522,0
Android,1454125,0
Android,542216,0
Android,315862,0
Android,1157310,0
Android,1494873,0
Android,274498,0
Android,664703,0
Android,1176063,0
Android,107564,0
Android,932407,0
Android,1252425,0
Android,718707,0
Android,37553,0
Android,1194853,0
Android,89663,0
Android,573088,0
Android,388765,0
Android,824440,0
Android,381947,0
Android,541389,0
Android,446839,0
Android,695277,0
Android,1147323,0
Android,258554,0
Android,1332702,0
Android,950293,0
Android,428173,0
Android,719441,0
Android,705523,0
Android,80669,0
Android,416039,0
Android,1152717,0
Android,472217,0
Android,878613,0
Android,880561,0
Android,265330,0
Android,683664,0
Android,1227743,0
Android,1051021,0
Android,146239,0
Android,1134183,0
Android,771648,0
Android,268353,0
Android,1463612,0
Android,834586,0
Android,355386,0
Android,313250,0
Android,390096,0
Android,417108,0
iOS,551509,0
iOS,272380,0
iOS,159289,0
iOS,70805,0
iOS,291299,0
iOS,243893,0
iOS,402953,0
iOS,623342,0
iOS,624629,0
iOS,327890,0
iOS,329514,0
iOS,329650,0
iOS,631384,0
iOS,445172,0
iOS,270053,0
iOS,638271,0
iOS,643224,0
iOS,286947,0
iOS,666923,0
iOS,592950,0
iOS,277903,0
iOS,380802,0
iOS,289960,0
iOS,334024,0
iOS,300717,0
iOS,415720,0
iOS,662641,0
iOS,419415,0
iOS,436976,0
iOS,423178,0
iOS,345213,0
iOS,439754,0
iOS,622169,0
iOS,442073,0
iOS,307754,0
iOS,445363,0
iOS,309794,0
iOS,499213,0
iOS,489936,0
iOS,461792,0
iOS,323981,0
iOS,658859,0
iOS,157556,0
iOS,391218,0
iOS,32170,0
iOS,478964,0
iOS,352747,0
iOS,473568,0
iOS,476218,0
iOS,523572,0
iOS,398629,0
iOS,416882,0
iOS,331271,0
iOS,333961,0
iOS,380813,0
iOS,108898,0
iOS,403546,0
iOS,509896,0
iOS,595528,0
iOS,295715,0
iOS,523438,0
iOS,324892,0
iOS,347929,0
iOS,578916,0
iOS,545311,0
iOS,139352,0
iOS,100168,0
iOS,105849,0
iOS,543748,0
iOS,384135,0
iOS,243260,0
iOS,253481,0
iOS,321056,0
iOS,91682,0
iOS,569516,0
iOS,302606,0
iOS,360361,0
iOS,295424,0
iOS,624051,0
iOS,459000,0
iOS,10504,0
iOS,592011,0
iOS,285419,0
iOS,374579,0
iOS,472780,0
iOS,599787,0
iOS,610167,0
iOS,612497,0
iOS,77230,0
iOS,648748,0
iOS,637695,0
iOS,626269,0
iOS,385070,0
iOS,6733,0
iOS,635255,0
iOS,7102,0
iOS,16674,0
iOS,22384,0
iOS,30760,0
iOS,31598,0
iOS,41198,0
iOS,678710,0
iOS,679978,0
iOS,278146,0
iOS,692192,0
iOS,281027,0
iOS,702344,0
iOS,140390,0
iOS,705726,0
iOS,101751,0
iOS,78315,0
iOS,79667,0
iOS,562214,0
iOS,17370,0
iOS,101935,0
iOS,102656,0
iOS,108893,0
iOS,452756,0
iOS,434794,0
iOS,34850,0
iOS,159274,0
iOS,258454,0
iOS,456809,0
iOS,360781,0
iOS,355856,0
iOS,358327,0
iOS,498856,0
iOS,560732,0
iOS,154152,0
iOS,495832,0
iOS,326651,0
iOS,544426,0
iOS,253441,0
iOS,492207,0
iOS,617317,0
iOS,104612,0
iOS,1493,0
iOS,593331,0
iOS,120610,0
iOS,157615,0
iOS,56368,0
iOS,150192,0
iOS,88616,0
iOS,93547,0
iOS,93961,0
iOS,243995,0
iOS,65369,0
iOS,107096,0
iOS,377350,0
iOS,179576,0
iOS,179799,0
iOS,417661,0
iOS,228520,0
iOS,38495,0
iOS,335112,0
iOS,140902,0
iOS,122859,0
iOS,430998,0
iOS,140925,0
iOS,448486,0
iOS,448843,0
iOS,152597,0
iOS,190058,0
iOS,57135,0
iOS,160106,0
iOS,146057,0
iOS,187660,0
iOS,613673,0
iOS,464760,0
iOS,185611,0
iOS,307905,0
iOS,195576,0
iOS,364319,0
iOS,488390,0
iOS,366634,0
iOS,196930,0
iOS,504084,0
iOS,524099,0
iOS,525463,0
iOS,230005,0
iOS,13077,0
iOS,232686,0
iOS,176624,0
